detailId,orderId,productId,quantity,unitPrice,subtotal
D-002273,O-000862,P-01537,4,1748000,6992000
D-002274,O-000419,P-02236,1,1988000,1988000
D-002275,O-000361,P-01479,5,2925000,14625000
D-002276,O-000384,P-00321,1,2804000,2804000
D-002277,O-001023,P-03661,4,973000,3892000
D-002278,O-002325,P-01601,5,998000,4990000
D-002279,O-001470,P-01090,1,2134000,2134000
D-002280,O-000603,P-00150,4,296000,1184000
D-002281,O-000006,P-01703,1,584000,584000
D-002282,O-000298,P-04942,1,725000,725000
D-002283,O-001235,P-02517,1,261000,261000
D-002284,O-000750,P-02334,5,1925000,9625000
D-002285,O-002011,P-02619,3,268000,804000
D-002286,O-001647,P-01122,2,138000,276000
D-002287,O-002478,P-04785,4,2992000,11968000
D-002288,O-001478,P-00196,2,2884000,5768000
D-002289,O-002311,P-02416,5,884000,4420000
D-002290,O-000970,P-00006,5,1947000,9735000
D-002291,O-001368,P-03754,4,1244000,4976000
D-002292,O-002212,P-00595,5,586000,2930000
D-002293,O-001163,P-03409,2,88000,176000
D-002294,O-000990,P-03927,3,450000,1350000
D-002295,O-002097,P-03592,3,1286000,3858000
D-002296,O-000408,P-01012,3,1671000,5013000
D-002297,O-000662,P-02808,3,1121000,3363000
D-002298,O-000546,P-02083,2,2657000,5314000
D-002299,O-000465,P-00463,5,1410000,7050000
D-002300,O-001699,P-01674,4,1819000,7276000
D-002301,O-000589,P-02412,2,1221000,2442000
D-002302,O-001659,P-02409,5,274000,1370000
D-002303,O-001491,P-02039,4,326000,1304000
D-002304,O-000616,P-00019,1,1559000,1559000
D-002305,O-001782,P-04094,3,1937000,5811000
D-002306,O-002443,P-03966,3,568000,1704000
D-002307,O-000472,P-01914,5,2476000,12380000
D-002308,O-000635,P-02492,2,531000,1062000
D-002309,O-000730,P-03797,5,415000,2075000
D-002310,O-000634,P-01440,4,2576000,10304000
D-002311,O-001184,P-04322,5,1666000,8330000
D-002312,O-002430,P-03173,4,2710000,10840000
D-002313,O-001891,P-04576,2,134000,268000
D-002314,O-002123,P-02838,4,1446000,5784000
D-002315,O-000804,P-03904,1,2034000,2034000
D-002316,O-002058,P-00280,3,2488000,7464000
D-002317,O-000321,P-04763,4,2060000,8240000
D-002318,O-001834,P-01368,2,2650000,5300000
D-002319,O-000020,P-02937,5,1102000,5510000
D-002320,O-001580,P-02866,3,922000,2766000
D-002321,O-000178,P-04182,3,604000,1812000
D-002322,O-002248,P-02101,4,1610000,6440000
D-002323,O-000430,P-03976,5,931000,4655000
D-002324,O-000243,P-03419,3,1480000,4440000
D-002325,O-001045,P-00456,5,1976000,9880000
D-002326,O-000142,P-00490,1,1500000,1500000
D-002327,O-002270,P-03350,4,2765000,11060000
D-002328,O-000852,P-03751,4,1182000,4728000
D-002329,O-002106,P-00203,5,1792000,8960000
D-002330,O-002337,P-03388,3,2701000,8103000
D-002331,O-001825,P-04981,2,2067000,4134000
D-002332,O-001106,P-02001,3,829000,2487000
D-002333,O-002102,P-00180,1,1366000,1366000
D-002334,O-000335,P-00724,2,1216000,2432000
D-002335,O-001380,P-01021,1,2146000,2146000
D-002336,O-002169,P-02700,1,280000,280000
D-002337,O-001809,P-00793,4,2177000,8708000
D-002338,O-002338,P-00514,3,1806000,5418000
D-002339,O-000296,P-02402,3,1611000,4833000
D-002340,O-002202,P-03312,1,1244000,1244000
D-002341,O-002328,P-02821,1,2524000,2524000
D-002342,O-001383,P-02766,3,677000,2031000
D-002343,O-000405,P-00612,4,2086000,8344000
D-002344,O-001980,P-02395,1,1427000,1427000
D-002345,O-000599,P-03823,4,1421000,5684000
D-002346,O-000451,P-00872,1,1711000,1711000
D-002347,O-001435,P-02520,4,750000,3000000
D-002348,O-002188,P-01823,4,2929000,11716000
D-002349,O-000417,P-00758,2,361000,722000
D-002350,O-000271,P-02914,2,2886000,5772000
D-002351,O-001002,P-00371,1,2076000,2076000
D-002352,O-001900,P-03040,1,2297000,2297000
D-002353,O-002320,P-00540,4,2097000,8388000
D-002354,O-001964,P-01864,4,1649000,6596000
D-002355,O-001821,P-04809,3,393000,1179000
D-002356,O-001133,P-04097,3,564000,1692000
D-002357,O-002151,P-01692,5,2241000,11205000
D-002358,O-000170,P-03665,4,1015000,4060000
D-002359,O-002486,P-01809,1,1149000,1149000
D-002360,O-000052,P-03587,1,1374000,1374000
D-002361,O-000959,P-02034,3,1515000,4545000
D-002362,O-001081,P-03078,1,2482000,2482000
D-002363,O-000828,P-04731,4,1926000,7704000
D-002364,O-002402,P-01657,4,2916000,11664000
D-002365,O-001032,P-03890,1,1578000,1578000
D-002366,O-001619,P-03341,5,2834000,14170000
D-002367,O-000202,P-01623,1,2321000,2321000
D-002368,O-000348,P-04762,3,1616000,4848000
D-002369,O-000871,P-04971,2,917000,1834000
D-002370,O-000065,P-02926,5,1654000,8270000
D-002371,O-001566,P-03749,4,610000,2440000
D-002372,O-002011,P-01233,2,1742000,3484000
D-002373,O-002074,P-03580,3,1996000,5988000
D-002374,O-001244,P-02647,1,2667000,2667000
D-002375,O-001388,P-00124,4,622000,2488000
D-002376,O-002041,P-01879,4,1573000,6292000
D-002377,O-000202,P-02825,2,2470000,4940000
D-002378,O-000260,P-01299,5,1578000,7890000
D-002379,O-000019,P-01808,3,1304000,3912000
D-002380,O-002127,P-01044,1,1235000,1235000
D-002381,O-001962,P-01644,1,506000,506000
D-002382,O-002323,P-00762,2,2356000,4712000
D-002383,O-000916,P-02690,5,2442000,12210000
D-002384,O-001232,P-03559,5,871000,4355000
D-002385,O-000348,P-04789,1,174000,174000
D-002386,O-001683,P-00808,5,451000,2255000
D-002387,O-001061,P-01209,4,924000,3696000
D-002388,O-001263,P-04497,2,1991000,3982000
D-002389,O-001349,P-01791,4,2786000,11144000
D-002390,O-001711,P-00824,2,2543000,5086000
D-002391,O-000736,P-04038,2,2315000,4630000
D-002392,O-000387,P-03522,4,902000,3608000
D-002393,O-002282,P-02477,4,2646000,10584000
D-002394,O-000047,P-03487,1,1805000,1805000
D-002395,O-001747,P-00053,2,2808000,5616000
D-002396,O-001874,P-03739,2,2045000,4090000
D-002397,O-002122,P-02890,2,2794000,5588000
D-002398,O-000475,P-03136,2,971000,1942000
D-002399,O-001500,P-02312,1,2695000,2695000
D-002400,O-001893,P-02774,3,1500000,4500000
D-002401,O-000679,P-04007,5,903000,4515000
D-002402,O-002390,P-01051,1,565000,565000
D-002403,O-000224,P-03937,1,813000,813000
D-002404,O-002236,P-04855,2,493000,986000
D-002405,O-001934,P-04075,5,2355000,11775000
D-002406,O-001986,P-02265,5,1170000,5850000
D-002407,O-000274,P-00735,3,1799000,5397000
D-002408,O-001979,P-04433,1,1370000,1370000
D-002409,O-001212,P-04549,1,2299000,2299000
D-002410,O-000220,P-00292,1,2640000,2640000
D-002411,O-002112,P-04573,5,1525000,7625000
D-002412,O-000637,P-04203,3,2279000,6837000
D-002413,O-001316,P-02264,4,1867000,7468000
D-002414,O-002168,P-03648,1,539000,539000
D-002415,O-000192,P-03975,3,2290000,6870000
D-002416,O-000296,P-00548,2,564000,1128000
D-002417,O-000019,P-04957,2,2985000,5970000
D-002418,O-002465,P-02540,4,1360000,5440000
D-002419,O-002229,P-02191,3,1786000,5358000
D-002420,O-000971,P-01513,1,2844000,2844000
D-002421,O-001997,P-00253,3,2779000,8337000
D-002422,O-000759,P-02870,4,315000,1260000
D-002423,O-001854,P-03881,1,91000,91000
D-002424,O-001276,P-02528,2,2779000,5558000
D-002425,O-001217,P-01395,3,1537000,4611000
D-002426,O-001692,P-03508,2,362000,724000
D-002427,O-000766,P-01635,3,1064000,3192000
D-002428,O-001611,P-02739,1,2819000,2819000
D-002429,O-000434,P-02715,5,668000,3340000
D-002430,O-000860,P-00039,4,1573000,6292000
D-002431,O-000824,P-00979,3,980000,2940000
D-002432,O-000302,P-04696,5,2738000,13690000
D-002433,O-000862,P-00992,4,2496000,9984000
D-002434,O-000326,P-00650,3,145000,435000
D-002435,O-000987,P-03290,1,2418000,2418000
D-002436,O-002007,P-00567,4,2085000,8340000
D-002437,O-002291,P-02313,1,2050000,2050000
D-002438,O-000915,P-03633,2,1991000,3982000
D-002439,O-001387,P-04928,5,198000,990000
D-002440,O-000410,P-01868,3,1385000,4155000
D-002441,O-002016,P-00453,4,398000,1592000
D-002442,O-000910,P-00005,2,997000,1994000
D-002443,O-001663,P-00876,5,2924000,14620000
D-002444,O-000983,P-04117,4,2191000,8764000
D-002445,O-001497,P-02912,2,846000,1692000
D-002446,O-002400,P-00560,5,2348000,11740000
D-002447,O-002202,P-00222,1,162000,162000
D-002448,O-001720,P-04367,5,2164000,10820000
D-002449,O-000873,P-04912,1,421000,421000
D-002450,O-000481,P-04333,1,2155000,2155000
D-002451,O-002367,P-00427,3,2068000,6204000
D-002452,O-000422,P-04528,2,218000,436000
D-002453,O-001871,P-03255,2,2449000,4898000
D-002454,O-000804,P-03486,4,1514000,6056000
D-002455,O-000156,P-00661,3,1462000,4386000
D-002456,O-000383,P-03654,3,2440000,7320000
D-002457,O-000880,P-04231,1,1275000,1275000
D-002458,O-001739,P-02746,2,1328000,2656000
D-002459,O-000633,P-00304,4,413000,1652000
D-002460,O-001582,P-02943,1,1493000,1493000
D-002461,O-001174,P-00047,5,2353000,11765000
D-002462,O-000283,P-03059,4,1238000,4952000
D-002463,O-000124,P-00679,3,2442000,7326000
D-002464,O-002453,P-04795,1,1446000,1446000
D-002465,O-001543,P-03984,3,728000,2184000
D-002466,O-002317,P-04623,5,411000,2055000
D-002467,O-000636,P-03678,3,662000,1986000
D-002468,O-001981,P-03219,3,893000,2679000
D-002469,O-000628,P-04773,3,973000,2919000
D-002470,O-000856,P-00347,2,2225000,4450000
D-002471,O-000553,P-01016,2,2405000,4810000
D-002472,O-000809,P-03929,4,2898000,11592000
D-002473,O-000731,P-03625,3,905000,2715000
D-002474,O-000700,P-01041,1,1669000,1669000
D-002475,O-002461,P-04860,5,2019000,10095000
D-002476,O-002092,P-03914,3,2186000,6558000
D-002477,O-001830,P-00318,1,598000,598000
D-002478,O-000452,P-04591,1,852000,852000
D-002479,O-000799,P-02224,4,309000,1236000
D-002480,O-000013,P-01905,3,2225000,6675000
D-002481,O-000154,P-04958,1,988000,988000
D-002482,O-001685,P-02610,2,1897000,3794000
D-002483,O-002278,P-04846,5,1384000,6920000
D-002484,O-000425,P-04356,1,1856000,1856000
D-002485,O-000015,P-00474,3,967000,2901000
D-002486,O-002448,P-01496,2,2013000,4026000
D-002487,O-001161,P-03529,2,1105000,2210000
D-002488,O-000503,P-04537,1,177000,177000
D-002489,O-002357,P-04733,3,1493000,4479000
D-002490,O-002492,P-03818,2,494000,988000
D-002491,O-001715,P-02777,2,1515000,3030000
D-002492,O-001501,P-00429,3,269000,807000
D-002493,O-000680,P-00363,1,1230000,1230000
D-002494,O-001326,P-00577,5,276000,1380000
D-002495,O-001358,P-03088,5,433000,2165000
D-002496,O-000487,P-04522,3,795000,2385000
D-002497,O-000532,P-02006,5,176000,880000
D-002498,O-000761,P-02080,1,2853000,2853000
D-002499,O-000979,P-00094,1,1651000,1651000
D-002500,O-001059,P-01294,2,1086000,2172000
