orderId,customerId,orderDate,totalAmount,status
O-002021,C-01292,2025-06-29,2770000,SUCCESS
O-002022,C-00170,2025-06-13,3004000,FAILED
O-002023,C-00080,2025-06-04,614000,SUCCESS
O-002024,C-01844,2025-06-25,2720000,SUCCESS
O-002025,C-00586,2025-06-15,3404000,SUCCESS
O-002026,C-00297,2025-06-15,3497000,FAILED
O-002027,C-01987,2025-06-09,1492000,SUCCESS
O-002028,C-01771,2025-06-07,2610000,SUCCESS
O-002029,C-01096,2025-06-01,2687000,SUCCESS
O-002030,C-01151,2025-06-22,3551000,SUCCESS
O-002031,C-00068,2025-06-13,2101000,SUCCESS
O-002032,C-01878,2025-06-16,1403000,FAILED
O-002033,C-00165,2025-06-14,859000,SUCCESS
O-002034,C-01947,2025-06-13,4130000,SUCCESS
O-002035,C-00939,2025-06-23,4157000,SUCCESS
O-002036,C-00040,2025-06-14,4981000,SUCCESS
O-002037,C-01749,2025-06-22,2772000,FAILED
O-002038,C-00912,2025-06-08,3604000,SUCCESS
O-002039,C-01948,2025-06-27,2635000,SUCCESS
O-002040,C-00382,2025-06-21,4407000,SUCCESS
O-002041,C-00839,2025-06-06,1416000,SUCCESS
O-002042,C-00896,2025-06-01,1917000,SUCCESS
O-002043,C-00697,2025-06-18,3375000,SUCCESS
O-002044,C-00449,2025-06-01,1688000,SUCCESS
O-002045,C-01691,2025-06-22,3012000,SUCCESS
O-002046,C-01665,2025-06-22,4912000,SUCCESS
O-002047,C-01008,2025-06-03,485000,SUCCESS
O-002048,C-00122,2025-06-25,2511000,SUCCESS
O-002049,C-00345,2025-06-08,2895000,SUCCESS
O-002050,C-00199,2025-06-19,722000,FAILED
O-002051,C-00052,2025-06-21,2887000,SUCCESS
O-002052,C-01810,2025-06-25,4446000,SUCCESS
O-002053,C-01481,2025-06-05,4353000,SUCCESS
O-002054,C-00412,2025-06-28,1606000,SUCCESS
O-002055,C-01318,2025-06-29,4479000,SUCCESS
O-002056,C-00719,2025-06-06,1940000,FAILED
O-002057,C-00446,2025-06-19,2483000,SUCCESS
O-002058,C-01522,2025-06-26,1052000,SUCCESS
O-002059,C-00736,2025-06-29,2974000,SUCCESS
O-002060,C-00895,2025-06-21,3095000,SUCCESS
O-002061,C-00787,2025-06-16,673000,SUCCESS
O-002062,C-01962,2025-06-26,1154000,SUCCESS
O-002063,C-00359,2025-06-30,1271000,SUCCESS
O-002064,C-01921,2025-06-27,3487000,SUCCESS
O-002065,C-01442,2025-06-25,3734000,SUCCESS
O-002066,C-01631,2025-06-02,4539000,SUCCESS
O-002067,C-00778,2025-06-26,2835000,FAILED
O-002068,C-01673,2025-06-16,3361000,SUCCESS
O-002069,C-01839,2025-06-18,3275000,SUCCESS
O-002070,C-00796,2025-06-29,4042000,SUCCESS
O-002071,C-00502,2025-06-30,3194000,SUCCESS
O-002072,C-01212,2025-06-13,3981000,SUCCESS
O-002073,C-01642,2025-06-03,2471000,SUCCESS
O-002074,C-01308,2025-06-01,3601000,SUCCESS
O-002075,C-01992,2025-06-10,1075000,SUCCESS
O-002076,C-00901,2025-06-14,3636000,SUCCESS
O-002077,C-00885,2025-06-26,260000,SUCCESS
O-002078,C-01839,2025-06-08,2536000,FAILED
O-002079,C-00864,2025-06-12,294000,SUCCESS
O-002080,C-00012,2025-06-10,356000,FAILED
O-002081,C-00608,2025-06-15,2667000,SUCCESS
O-002082,C-00976,2025-06-24,1604000,SUCCESS
O-002083,C-00746,2025-06-05,693000,SUCCESS
O-002084,C-01709,2025-06-04,2033000,SUCCESS
O-002085,C-01242,2025-06-08,1983000,SUCCESS
O-002086,C-01596,2025-06-16,1317000,SUCCESS
O-002087,C-00381,2025-06-05,3461000,SUCCESS
O-002088,C-00182,2025-06-28,3435000,SUCCESS
O-002089,C-01671,2025-06-27,2219000,SUCCESS
O-002090,C-00122,2025-06-06,2139000,SUCCESS
O-002091,C-01194,2025-06-28,4606000,SUCCESS
O-002092,C-00614,2025-06-07,2212000,SUCCESS
O-002093,C-00392,2025-06-09,3415000,SUCCESS
O-002094,C-00236,2025-06-29,3148000,SUCCESS
O-002095,C-01858,2025-06-07,4315000,SUCCESS
O-002096,C-01114,2025-06-17,115000,SUCCESS
O-002097,C-01507,2025-06-09,869000,SUCCESS
O-002098,C-01685,2025-06-30,3629000,SUCCESS
O-002099,C-00661,2025-06-05,3648000,SUCCESS
O-002100,C-01494,2025-06-20,980000,SUCCESS
O-002101,C-01522,2025-06-24,4177000,SUCCESS
O-002102,C-00237,2025-06-01,368000,FAILED
O-002103,C-00273,2025-06-30,594000,SUCCESS
O-002104,C-00187,2025-06-06,4354000,SUCCESS
O-002105,C-00151,2025-06-07,4904000,SUCCESS
O-002106,C-01712,2025-06-23,265000,SUCCESS
O-002107,C-01658,2025-06-19,2654000,SUCCESS
O-002108,C-00983,2025-06-21,3039000,FAILED
O-002109,C-00877,2025-06-13,2233000,SUCCESS
O-002110,C-00185,2025-06-26,996000,SUCCESS
O-002111,C-00432,2025-06-13,2504000,SUCCESS
O-002112,C-01195,2025-06-28,4152000,SUCCESS
O-002113,C-00141,2025-06-13,1106000,SUCCESS
O-002114,C-00467,2025-06-26,357000,SUCCESS
O-002115,C-01548,2025-06-27,149000,SUCCESS
O-002116,C-01455,2025-06-18,2213000,FAILED
O-002117,C-01850,2025-06-02,1982000,SUCCESS
O-002118,C-01241,2025-06-08,3957000,FAILED
O-002119,C-01637,2025-06-26,2425000,SUCCESS
O-002120,C-01272,2025-06-28,4668000,SUCCESS
O-002121,C-00814,2025-06-30,4240000,SUCCESS
O-002122,C-01471,2025-06-12,2187000,SUCCESS
O-002123,C-01990,2025-06-13,3163000,SUCCESS
O-002124,C-01485,2025-06-02,542000,SUCCESS
O-002125,C-01428,2025-06-07,3053000,FAILED
O-002126,C-01335,2025-06-13,539000,SUCCESS
O-002127,C-00512,2025-06-16,4465000,SUCCESS
O-002128,C-01837,2025-06-23,607000,SUCCESS
O-002129,C-01834,2025-06-12,531000,FAILED
O-002130,C-01506,2025-06-08,4162000,SUCCESS
O-002131,C-01583,2025-06-20,3459000,SUCCESS
O-002132,C-01671,2025-06-18,3000000,SUCCESS
O-002133,C-00871,2025-06-11,4201000,SUCCESS
O-002134,C-01809,2025-06-13,3656000,SUCCESS
O-002135,C-00577,2025-06-02,895000,SUCCESS
O-002136,C-00112,2025-06-06,2317000,SUCCESS
O-002137,C-00220,2025-06-29,4394000,SUCCESS
O-002138,C-00925,2025-06-24,3266000,SUCCESS
O-002139,C-00249,2025-06-16,3547000,FAILED
O-002140,C-01540,2025-06-11,3818000,SUCCESS
O-002141,C-00779,2025-06-12,3844000,SUCCESS
O-002142,C-01021,2025-06-17,3247000,SUCCESS
O-002143,C-00623,2025-06-27,2917000,SUCCESS
O-002144,C-01253,2025-06-26,3625000,SUCCESS
O-002145,C-01000,2025-06-11,4683000,SUCCESS
O-002146,C-01453,2025-06-24,1822000,SUCCESS
O-002147,C-00077,2025-06-28,2496000,SUCCESS
O-002148,C-01695,2025-06-10,615000,SUCCESS
O-002149,C-01163,2025-06-27,2337000,FAILED
O-002150,C-00462,2025-06-13,4438000,SUCCESS
O-002151,C-01546,2025-06-21,3266000,SUCCESS
O-002152,C-01384,2025-06-17,3959000,SUCCESS
O-002153,C-00361,2025-06-02,1494000,SUCCESS
O-002154,C-00654,2025-06-16,3763000,SUCCESS
O-002155,C-00997,2025-06-24,1824000,SUCCESS
O-002156,C-00596,2025-06-01,4244000,FAILED
O-002157,C-01527,2025-06-08,775000,SUCCESS
O-002158,C-01189,2025-06-19,4084000,SUCCESS
O-002159,C-01396,2025-06-08,1680000,SUCCESS
O-002160,C-01120,2025-06-15,305000,FAILED
O-002161,C-00537,2025-06-25,1921000,SUCCESS
O-002162,C-00195,2025-06-30,1923000,SUCCESS
O-002163,C-00939,2025-06-28,4311000,SUCCESS
O-002164,C-01207,2025-06-22,1132000,SUCCESS
O-002165,C-01338,2025-06-24,2353000,FAILED
O-002166,C-01875,2025-06-18,633000,SUCCESS
O-002167,C-01786,2025-06-24,2472000,SUCCESS
O-002168,C-01457,2025-06-03,463000,SUCCESS
O-002169,C-01953,2025-06-29,1756000,SUCCESS
O-002170,C-01893,2025-06-01,2978000,SUCCESS
O-002171,C-01859,2025-06-26,4198000,SUCCESS
O-002172,C-01574,2025-06-26,1727000,SUCCESS
O-002173,C-00309,2025-06-28,2921000,SUCCESS
O-002174,C-01541,2025-06-12,911000,SUCCESS
O-002175,C-00163,2025-06-17,1753000,SUCCESS
O-002176,C-00547,2025-06-29,3882000,SUCCESS
O-002177,C-01765,2025-06-23,3191000,SUCCESS
O-002178,C-00457,2025-06-14,502000,SUCCESS
O-002179,C-01983,2025-06-10,1468000,SUCCESS
O-002180,C-00601,2025-06-30,2548000,SUCCESS
O-002181,C-01974,2025-06-29,4079000,FAILED
O-002182,C-00571,2025-06-13,4619000,SUCCESS
O-002183,C-00724,2025-06-03,885000,SUCCESS
O-002184,C-01985,2025-06-02,2337000,SUCCESS
O-002185,C-00953,2025-06-03,1631000,SUCCESS
O-002186,C-00821,2025-06-12,1647000,SUCCESS
O-002187,C-00618,2025-06-21,3641000,SUCCESS
O-002188,C-00914,2025-06-25,1141000,SUCCESS
O-002189,C-00447,2025-06-13,1013000,FAILED
O-002190,C-00431,2025-06-14,1908000,SUCCESS
O-002191,C-00919,2025-06-11,360000,SUCCESS
O-002192,C-01319,2025-06-13,1911000,SUCCESS
O-002193,C-00293,2025-06-28,4189000,SUCCESS
O-002194,C-01144,2025-06-18,1659000,SUCCESS
O-002195,C-01218,2025-06-03,2204000,SUCCESS
O-002196,C-00550,2025-06-25,4522000,SUCCESS
O-002197,C-01208,2025-06-08,1277000,FAILED
O-002198,C-00412,2025-06-29,4507000,SUCCESS
O-002199,C-00870,2025-06-10,4599000,SUCCESS
O-002200,C-01993,2025-06-25,2317000,SUCCESS
O-002201,C-01795,2025-06-23,2373000,SUCCESS
O-002202,C-01847,2025-06-17,4587000,SUCCESS
O-002203,C-00343,2025-06-03,1199000,SUCCESS
O-002204,C-00334,2025-06-16,1835000,SUCCESS
O-002205,C-00407,2025-06-05,4296000,SUCCESS
O-002206,C-00398,2025-06-19,1002000,SUCCESS
O-002207,C-01093,2025-06-18,1106000,SUCCESS
O-002208,C-00402,2025-06-24,4423000,SUCCESS
O-002209,C-01693,2025-06-23,2890000,SUCCESS
O-002210,C-01813,2025-06-08,1744000,SUCCESS
O-002211,C-00284,2025-06-27,4936000,SUCCESS
O-002212,C-01820,2025-06-08,3327000,SUCCESS
O-002213,C-00231,2025-06-15,3111000,SUCCESS
O-002214,C-00758,2025-06-16,4760000,SUCCESS
O-002215,C-01115,2025-06-01,1856000,FAILED
O-002216,C-00454,2025-06-20,2786000,SUCCESS
O-002217,C-00195,2025-06-28,4281000,SUCCESS
O-002218,C-01649,2025-06-28,3122000,SUCCESS
O-002219,C-00640,2025-06-13,4007000,SUCCESS
O-002220,C-00664,2025-06-03,1317000,SUCCESS
O-002221,C-00183,2025-06-11,541000,SUCCESS
O-002222,C-00458,2025-06-18,3480000,SUCCESS
O-002223,C-01737,2025-06-13,2391000,SUCCESS
O-002224,C-00003,2025-06-11,1756000,SUCCESS
O-002225,C-01510,2025-06-17,1238000,SUCCESS
O-002226,C-00317,2025-06-28,4690000,SUCCESS
O-002227,C-00682,2025-06-22,1054000,SUCCESS
O-002228,C-01069,2025-06-28,3610000,SUCCESS
O-002229,C-01562,2025-06-19,3187000,SUCCESS
O-002230,C-01339,2025-06-18,3039000,SUCCESS
O-002231,C-01593,2025-06-09,2292000,SUCCESS
O-002232,C-01920,2025-06-07,1396000,SUCCESS
O-002233,C-01407,2025-06-29,701000,SUCCESS
O-002234,C-01655,2025-06-05,1943000,SUCCESS
O-002235,C-00992,2025-06-21,1244000,SUCCESS
O-002236,C-01010,2025-06-03,2785000,SUCCESS
O-002237,C-01459,2025-06-29,4026000,SUCCESS
O-002238,C-00829,2025-06-10,3927000,SUCCESS
O-002239,C-00846,2025-06-25,1071000,SUCCESS
O-002240,C-01113,2025-06-29,3383000,FAILED
O-002241,C-01327,2025-06-01,4958000,SUCCESS
O-002242,C-00025,2025-06-02,3151000,SUCCESS
O-002243,C-01613,2025-06-15,2937000,SUCCESS
O-002244,C-01531,2025-06-14,1513000,SUCCESS
O-002245,C-00574,2025-06-15,1030000,SUCCESS
O-002246,C-00253,2025-06-18,676000,SUCCESS
O-002247,C-01602,2025-06-28,281000,SUCCESS
O-002248,C-00769,2025-06-05,939000,SUCCESS
O-002249,C-00442,2025-06-01,3876000,SUCCESS
O-002250,C-00391,2025-06-06,3994000,SUCCESS
O-002251,C-00817,2025-06-27,1010000,SUCCESS
O-002252,C-01766,2025-06-26,2249000,SUCCESS
O-002253,C-01104,2025-06-02,3160000,SUCCESS
O-002254,C-00545,2025-06-29,280000,SUCCESS
O-002255,C-01187,2025-06-15,2509000,SUCCESS
O-002256,C-01373,2025-06-03,1252000,SUCCESS
O-002257,C-01545,2025-06-16,4478000,SUCCESS
O-002258,C-01522,2025-06-24,1951000,SUCCESS
O-002259,C-00370,2025-06-10,1179000,SUCCESS
O-002260,C-00450,2025-06-21,335000,SUCCESS
O-002261,C-00862,2025-06-09,911000,SUCCESS
O-002262,C-01813,2025-06-22,3532000,SUCCESS
O-002263,C-00285,2025-06-26,647000,SUCCESS
O-002264,C-00094,2025-06-08,3252000,SUCCESS
O-002265,C-01138,2025-06-29,795000,SUCCESS
O-002266,C-00764,2025-06-11,2835000,SUCCESS
O-002267,C-00848,2025-06-11,2115000,FAILED
O-002268,C-01868,2025-06-05,1197000,SUCCESS
O-002269,C-01609,2025-06-25,476000,SUCCESS
O-002270,C-01053,2025-06-28,4496000,SUCCESS
O-002271,C-00117,2025-06-04,3809000,SUCCESS
O-002272,C-00638,2025-06-26,1453000,SUCCESS
O-002273,C-00336,2025-06-12,1938000,SUCCESS
O-002274,C-00502,2025-06-08,4353000,SUCCESS
O-002275,C-00301,2025-06-21,2599000,SUCCESS
O-002276,C-01284,2025-06-29,3064000,SUCCESS
O-002277,C-00545,2025-06-28,1420000,SUCCESS
O-002278,C-00591,2025-06-07,2496000,SUCCESS
O-002279,C-01599,2025-06-10,670000,SUCCESS
O-002280,C-00087,2025-06-29,2815000,SUCCESS
O-002281,C-00425,2025-06-11,523000,SUCCESS
O-002282,C-01535,2025-06-07,3705000,SUCCESS
O-002283,C-00559,2025-06-14,1493000,SUCCESS
O-002284,C-01596,2025-06-03,3098000,SUCCESS
O-002285,C-00522,2025-06-02,3137000,SUCCESS
O-002286,C-00976,2025-06-25,919000,SUCCESS
O-002287,C-01032,2025-06-06,4125000,SUCCESS
O-002288,C-00382,2025-06-12,4516000,SUCCESS
O-002289,C-01366,2025-06-24,955000,SUCCESS
O-002290,C-01556,2025-06-04,4363000,FAILED
O-002291,C-01487,2025-06-22,2940000,SUCCESS
O-002292,C-01119,2025-06-10,2736000,SUCCESS
O-002293,C-00709,2025-06-17,2525000,SUCCESS
O-002294,C-01321,2025-06-30,4467000,SUCCESS
O-002295,C-01403,2025-06-26,4151000,SUCCESS
O-002296,C-00483,2025-06-26,654000,SUCCESS
O-002297,C-01598,2025-06-09,530000,SUCCESS
O-002298,C-01010,2025-06-03,2124000,SUCCESS
O-002299,C-00385,2025-06-05,1927000,SUCCESS
O-002300,C-00304,2025-06-11,4701000,SUCCESS
O-002301,C-00716,2025-06-24,3026000,SUCCESS
O-002302,C-00906,2025-06-15,4184000,FAILED
O-002303,C-01916,2025-06-14,2967000,SUCCESS
O-002304,C-01429,2025-06-21,1016000,SUCCESS
O-002305,C-01329,2025-06-29,2690000,SUCCESS
O-002306,C-00510,2025-06-20,2987000,SUCCESS
O-002307,C-01882,2025-06-12,1060000,SUCCESS
O-002308,C-00182,2025-06-20,1191000,SUCCESS
O-002309,C-01195,2025-06-21,2488000,SUCCESS
O-002310,C-01626,2025-06-14,1905000,SUCCESS
O-002311,C-00727,2025-06-01,3198000,SUCCESS
O-002312,C-01937,2025-06-16,2600000,SUCCESS
O-002313,C-01515,2025-06-11,4341000,SUCCESS
O-002314,C-00563,2025-06-19,585000,SUCCESS
O-002315,C-00031,2025-06-18,3051000,SUCCESS
O-002316,C-00683,2025-06-14,4534000,SUCCESS
O-002317,C-00127,2025-06-15,1633000,SUCCESS
O-002318,C-00386,2025-06-27,402000,SUCCESS
O-002319,C-01491,2025-06-04,1322000,SUCCESS
O-002320,C-01843,2025-06-03,369000,SUCCESS
O-002321,C-01913,2025-06-10,3669000,SUCCESS
O-002322,C-00288,2025-06-12,2465000,FAILED
O-002323,C-01474,2025-06-30,2557000,SUCCESS
O-002324,C-01658,2025-06-26,960000,SUCCESS
O-002325,C-00241,2025-06-05,4730000,SUCCESS
O-002326,C-00138,2025-06-21,2120000,SUCCESS
O-002327,C-01563,2025-06-24,1731000,SUCCESS
O-002328,C-00060,2025-06-20,2265000,SUCCESS
O-002329,C-01767,2025-06-28,1848000,SUCCESS
O-002330,C-01716,2025-06-11,1719000,SUCCESS
O-002331,C-01750,2025-06-28,4911000,SUCCESS
O-002332,C-01714,2025-06-14,2853000,SUCCESS
O-002333,C-01467,2025-06-14,3021000,SUCCESS
O-002334,C-01454,2025-06-08,1926000,SUCCESS
O-002335,C-01579,2025-06-08,4822000,FAILED
O-002336,C-01669,2025-06-12,1461000,SUCCESS
O-002337,C-00239,2025-06-12,2310000,SUCCESS
O-002338,C-01667,2025-06-06,531000,SUCCESS
O-002339,C-00714,2025-06-26,342000,SUCCESS
O-002340,C-01814,2025-06-03,1364000,SUCCESS
O-002341,C-01531,2025-06-06,4523000,SUCCESS
O-002342,C-01211,2025-06-23,1185000,FAILED
O-002343,C-01761,2025-06-25,3128000,SUCCESS
O-002344,C-01293,2025-06-10,4492000,SUCCESS
O-002345,C-01530,2025-06-03,4017000,SUCCESS
O-002346,C-00431,2025-06-19,4241000,SUCCESS
O-002347,C-00191,2025-06-05,700000,SUCCESS
O-002348,C-00950,2025-06-01,2384000,SUCCESS
O-002349,C-01513,2025-06-19,4844000,FAILED
O-002350,C-00345,2025-06-17,4127000,SUCCESS
O-002351,C-01574,2025-06-01,681000,SUCCESS
O-002352,C-00968,2025-06-12,2366000,SUCCESS
O-002353,C-00354,2025-06-12,1270000,SUCCESS
O-002354,C-00699,2025-06-21,2178000,SUCCESS
O-002355,C-00724,2025-06-28,4018000,SUCCESS
O-002356,C-01938,2025-06-25,1053000,SUCCESS
O-002357,C-00531,2025-06-09,924000,SUCCESS
O-002358,C-01498,2025-06-22,1823000,SUCCESS
O-002359,C-00566,2025-06-18,3985000,SUCCESS
O-002360,C-00807,2025-06-15,135000,SUCCESS
O-002361,C-00887,2025-06-11,3386000,SUCCESS
O-002362,C-00842,2025-06-29,4901000,SUCCESS
O-002363,C-01309,2025-06-17,1387000,SUCCESS
O-002364,C-00294,2025-06-03,3653000,SUCCESS
O-002365,C-00015,2025-06-07,3120000,SUCCESS
O-002366,C-01266,2025-06-04,4474000,SUCCESS
O-002367,C-01684,2025-06-13,1092000,SUCCESS
O-002368,C-01878,2025-06-22,4662000,SUCCESS
O-002369,C-01864,2025-06-14,2511000,SUCCESS
O-002370,C-00659,2025-06-14,4293000,SUCCESS
O-002371,C-00063,2025-06-16,4210000,SUCCESS
O-002372,C-01265,2025-06-10,2925000,SUCCESS
O-002373,C-00492,2025-06-15,2235000,SUCCESS
O-002374,C-00852,2025-06-09,4897000,SUCCESS
O-002375,C-00257,2025-06-15,2086000,SUCCESS
O-002376,C-00704,2025-06-04,1916000,SUCCESS
O-002377,C-00172,2025-06-16,3713000,FAILED
O-002378,C-01250,2025-06-26,4649000,SUCCESS
O-002379,C-00482,2025-06-17,4791000,SUCCESS
O-002380,C-00154,2025-06-04,1052000,SUCCESS
O-002381,C-00904,2025-06-29,2735000,SUCCESS
O-002382,C-01655,2025-06-19,4468000,SUCCESS
O-002383,C-01465,2025-06-23,942000,SUCCESS
O-002384,C-01724,2025-06-04,4126000,SUCCESS
O-002385,C-01393,2025-06-10,1736000,SUCCESS
O-002386,C-01337,2025-06-25,757000,SUCCESS
O-002387,C-00822,2025-06-01,1073000,SUCCESS
O-002388,C-01781,2025-06-02,1842000,SUCCESS
O-002389,C-01726,2025-06-14,1849000,SUCCESS
O-002390,C-00858,2025-06-23,1361000,SUCCESS
O-002391,C-01134,2025-06-25,4334000,SUCCESS
O-002392,C-00101,2025-06-03,1675000,SUCCESS
O-002393,C-00427,2025-06-22,3337000,SUCCESS
O-002394,C-01821,2025-06-02,4663000,SUCCESS
O-002395,C-01903,2025-06-09,1634000,SUCCESS
O-002396,C-01857,2025-06-16,4812000,SUCCESS
O-002397,C-00421,2025-06-03,2332000,SUCCESS
O-002398,C-01003,2025-06-08,2044000,SUCCESS
O-002399,C-00694,2025-06-25,389000,FAILED
O-002400,C-01014,2025-06-30,837000,SUCCESS
O-002401,C-01508,2025-06-10,3791000,FAILED
O-002402,C-00819,2025-06-21,2516000,SUCCESS
O-002403,C-00962,2025-06-04,2136000,SUCCESS
O-002404,C-01958,2025-06-03,4047000,SUCCESS
O-002405,C-01002,2025-06-06,4983000,SUCCESS
O-002406,C-00652,2025-06-18,2849000,SUCCESS
O-002407,C-01436,2025-06-20,3750000,SUCCESS
O-002408,C-01717,2025-06-08,3731000,FAILED
O-002409,C-00893,2025-06-01,4456000,SUCCESS
O-002410,C-01500,2025-06-08,4452000,SUCCESS
O-002411,C-01441,2025-06-29,4270000,SUCCESS
O-002412,C-00032,2025-06-23,2401000,SUCCESS
O-002413,C-01160,2025-06-08,4627000,SUCCESS
O-002414,C-01924,2025-06-19,4846000,SUCCESS
O-002415,C-00152,2025-06-08,3777000,SUCCESS
O-002416,C-00226,2025-06-04,3546000,SUCCESS
O-002417,C-00759,2025-06-08,1277000,SUCCESS
O-002418,C-01464,2025-06-03,2999000,SUCCESS
O-002419,C-01266,2025-06-26,2448000,SUCCESS
O-002420,C-01864,2025-06-04,128000,SUCCESS
O-002421,C-00139,2025-06-12,3456000,FAILED
O-002422,C-00332,2025-06-21,2732000,SUCCESS
O-002423,C-01636,2025-06-03,3566000,SUCCESS
O-002424,C-01878,2025-06-24,4627000,SUCCESS
O-002425,C-01079,2025-06-15,3093000,SUCCESS
O-002426,C-00731,2025-06-20,1563000,SUCCESS
O-002427,C-01784,2025-06-20,4172000,SUCCESS
O-002428,C-00845,2025-06-19,3300000,SUCCESS
O-002429,C-01370,2025-06-03,2360000,SUCCESS
O-002430,C-01044,2025-06-20,1881000,SUCCESS
O-002431,C-00140,2025-06-16,3000000,SUCCESS
O-002432,C-00874,2025-06-22,3196000,SUCCESS
O-002433,C-01967,2025-06-07,2947000,FAILED
O-002434,C-00327,2025-06-26,2707000,SUCCESS
O-002435,C-00773,2025-06-08,1187000,SUCCESS
O-002436,C-00189,2025-06-19,3474000,SUCCESS
O-002437,C-00534,2025-06-20,389000,SUCCESS
O-002438,C-00417,2025-06-14,952000,SUCCESS
O-002439,C-00589,2025-06-10,2159000,SUCCESS
O-002440,C-01042,2025-06-08,1462000,SUCCESS
O-002441,C-00532,2025-06-28,2375000,SUCCESS
O-002442,C-00318,2025-06-05,3352000,SUCCESS
O-002443,C-01529,2025-06-01,2993000,FAILED
O-002444,C-01536,2025-06-27,4142000,SUCCESS
O-002445,C-00814,2025-06-23,257000,SUCCESS
O-002446,C-01805,2025-06-04,3335000,SUCCESS
O-002447,C-01510,2025-06-26,1219000,SUCCESS
O-002448,C-00766,2025-06-05,1373000,SUCCESS
O-002449,C-00430,2025-06-17,3803000,SUCCESS
O-002450,C-01671,2025-06-10,3606000,SUCCESS
O-002451,C-00094,2025-06-03,3335000,SUCCESS
O-002452,C-00929,2025-06-28,1178000,SUCCESS
O-002453,C-00928,2025-06-02,4091000,SUCCESS
O-002454,C-01529,2025-06-16,2556000,SUCCESS
O-002455,C-01515,2025-06-10,1899000,SUCCESS
O-002456,C-01098,2025-06-07,513000,SUCCESS
O-002457,C-00198,2025-06-08,3988000,SUCCESS
O-002458,C-01756,2025-06-21,903000,SUCCESS
O-002459,C-00390,2025-06-01,330000,SUCCESS
O-002460,C-00530,2025-06-15,369000,SUCCESS
O-002461,C-01388,2025-06-02,131000,SUCCESS
O-002462,C-00754,2025-06-18,3321000,SUCCESS
O-002463,C-00220,2025-06-01,3097000,SUCCESS
O-002464,C-00004,2025-06-19,4591000,SUCCESS
O-002465,C-00295,2025-06-21,1832000,SUCCESS
O-002466,C-00253,2025-06-20,4323000,SUCCESS
O-002467,C-00018,2025-06-21,3261000,SUCCESS
O-002468,C-00771,2025-06-08,2467000,FAILED
O-002469,C-00720,2025-06-21,1685000,FAILED
O-002470,C-01330,2025-06-15,4141000,SUCCESS
O-002471,C-01469,2025-06-20,683000,SUCCESS
O-002472,C-01327,2025-06-04,3066000,SUCCESS
O-002473,C-00368,2025-06-04,4447000,SUCCESS
O-002474,C-00892,2025-06-18,807000,SUCCESS
O-002475,C-00525,2025-06-22,3607000,SUCCESS
O-002476,C-01486,2025-06-28,4468000,SUCCESS
O-002477,C-00534,2025-06-03,1984000,SUCCESS
O-002478,C-01235,2025-06-06,1247000,SUCCESS
O-002479,C-00177,2025-06-13,1894000,SUCCESS
O-002480,C-01393,2025-06-28,2042000,SUCCESS
O-002481,C-01404,2025-06-08,3425000,SUCCESS
O-002482,C-00495,2025-06-22,825000,SUCCESS
O-002483,C-01309,2025-06-03,3510000,SUCCESS
O-002484,C-00049,2025-06-29,4132000,SUCCESS
O-002485,C-01452,2025-06-23,3625000,SUCCESS
O-002486,C-00674,2025-06-08,4483000,SUCCESS
O-002487,C-01066,2025-06-15,3449000,SUCCESS
O-002488,C-01600,2025-06-08,4792000,SUCCESS
O-002489,C-00285,2025-06-08,3154000,SUCCESS
O-002490,C-00716,2025-06-14,1864000,SUCCESS
O-002491,C-00976,2025-06-14,896000,SUCCESS
O-002492,C-00428,2025-06-20,2537000,SUCCESS
O-002493,C-00484,2025-06-28,3535000,FAILED
O-002494,C-01195,2025-06-30,4329000,SUCCESS
O-002495,C-00496,2025-06-22,1460000,SUCCESS
O-002496,C-01168,2025-06-21,272000,SUCCESS
O-002497,C-00441,2025-06-06,3469000,SUCCESS
O-002498,C-00460,2025-06-12,2277000,SUCCESS
O-002499,C-00500,2025-06-04,1660000,SUCCESS
O-002500,C-00587,2025-06-09,2470000,SUCCESS
