detailId,orderId,productId,quantity,unitPrice,subtotal
D-002288,O-02288,P-02117,2,1266000,2532000
D-002289,O-02289,P-02326,2,1694000,3388000
D-002290,O-02290,P-03442,2,1562000,3124000
D-002291,O-02291,P-04309,1,840000,840000
D-002292,O-02292,P-03667,2,2806000,5612000
D-002293,O-02293,P-03365,1,1132000,1132000
D-002294,O-02294,P-03220,1,308000,308000
D-002295,O-02295,P-01089,2,1387000,2774000
D-002296,O-02296,P-04597,2,1862000,3724000
D-002297,O-02297,P-01125,2,2717000,5434000
D-002298,O-02298,P-01926,1,1539000,1539000
D-002299,O-02299,P-04764,1,1218000,1218000
D-002300,O-02300,P-02309,2,1782000,3564000
D-002301,O-02301,P-04134,1,496000,496000
D-002302,O-02302,P-01487,2,1210000,2420000
D-002303,O-02303,P-00138,2,338000,676000
D-002304,O-02304,P-01695,2,1280000,2560000
D-002305,O-02305,P-00864,2,1715000,3430000
D-002306,O-02306,P-02554,2,2478000,4956000
D-002307,O-02307,P-01242,2,1193000,2386000
D-002308,O-02308,P-04449,2,1177000,2354000
D-002309,O-02309,P-04537,1,1024000,1024000
D-002310,O-02310,P-04619,2,726000,1452000
D-002311,O-02311,P-04841,2,1709000,3418000
D-002312,O-02312,P-03928,2,1174000,2348000
D-002313,O-02313,P-00968,2,2822000,5644000
D-002314,O-02314,P-00096,1,1900000,1900000
D-002315,O-02315,P-03744,2,1746000,3492000
D-002316,O-02316,P-02156,2,295000,590000
D-002317,O-02317,P-00087,1,2892000,2892000
D-002318,O-02318,P-02581,2,1071000,2142000
D-002319,O-02319,P-03070,2,1040000,2080000
D-002320,O-02320,P-00996,2,2300000,4600000
D-002321,O-02321,P-02518,2,1275000,2550000
D-002322,O-02322,P-02047,2,1500000,3000000
D-002323,O-02323,P-02388,2,2519000,5038000
D-002324,O-02324,P-01234,2,2213000,4426000
D-002325,O-02325,P-04240,2,693000,1386000
D-002326,O-02326,P-00964,1,2372000,2372000
D-002327,O-02327,P-01217,1,1217000,1217000
D-002328,O-02328,P-03459,2,2310000,4620000
D-002329,O-02329,P-01573,2,2763000,5526000
D-002330,O-02330,P-00349,1,2666000,2666000
D-002331,O-02331,P-04457,2,1039000,2078000
D-002332,O-02332,P-00116,1,736000,736000
D-002333,O-02333,P-00278,2,2564000,5128000
D-002334,O-02334,P-04378,2,2505000,5010000
D-002335,O-02335,P-00187,1,2515000,2515000
D-002336,O-02336,P-03249,1,515000,515000
D-002337,O-02337,P-00340,1,1196000,1196000
D-002338,O-02338,P-03238,1,572000,572000
D-002339,O-02339,P-04373,2,2661000,5322000
D-002340,O-02340,P-03341,1,2727000,2727000
D-002341,O-02341,P-00701,1,1871000,1871000
D-002342,O-02342,P-04847,2,1239000,2478000
D-002343,O-02343,P-00501,1,2830000,2830000
D-002344,O-02344,P-00035,1,1327000,1327000
D-002345,O-02345,P-02916,2,1405000,2810000
D-002346,O-02346,P-00191,1,1319000,1319000
D-002347,O-02347,P-04004,1,2193000,2193000
D-002348,O-02348,P-00472,1,517000,517000
D-002349,O-02349,P-02001,1,1209000,1209000
D-002350,O-02350,P-04543,2,2126000,4252000
D-002351,O-02351,P-00605,2,2165000,4330000
D-002352,O-02352,P-00384,1,2328000,2328000
D-002353,O-02353,P-04299,2,368000,736000
D-002354,O-02354,P-03782,1,2496000,2496000
D-002355,O-02355,P-02724,1,2862000,2862000
D-002356,O-02356,P-01553,2,1901000,3802000
D-002357,O-02357,P-04777,2,2651000,5302000
D-002358,O-02358,P-03446,1,2503000,2503000
D-002359,O-02359,P-01102,1,1185000,1185000
D-002360,O-02360,P-01433,1,2026000,2026000
D-002361,O-02361,P-02421,1,670000,670000
D-002362,O-02362,P-02938,1,2365000,2365000
D-002363,O-02363,P-02168,2,2107000,4214000
D-002364,O-02364,P-02358,1,118000,118000
D-002365,O-02365,P-01472,1,490000,490000
D-002366,O-02366,P-03209,2,2756000,5512000
D-002367,O-02367,P-01918,2,378000,756000
D-002368,O-02368,P-00909,1,1145000,1145000
D-002369,O-02369,P-04025,1,320000,320000
D-002370,O-02370,P-02880,1,2613000,2613000
D-002371,O-02371,P-02163,2,2047000,4094000
D-002372,O-02372,P-01631,2,2330000,4660000
D-002373,O-02373,P-03513,2,166000,332000
D-002374,O-02374,P-00649,1,1258000,1258000
D-002375,O-02375,P-00001,2,310000,620000
D-002376,O-02376,P-01667,1,1812000,1812000
D-002377,O-02377,P-04491,1,166000,166000
D-002378,O-02378,P-02796,2,359000,718000
D-002379,O-02379,P-04922,2,1303000,2606000
D-002380,O-02380,P-02588,2,2937000,5874000
D-002381,O-02381,P-02933,1,296000,296000
D-002382,O-02382,P-03527,1,2085000,2085000
D-002383,O-02383,P-00236,2,1886000,3772000
D-002384,O-02384,P-02178,2,79000,158000
D-002385,O-02385,P-03178,1,2935000,2935000
D-002386,O-02386,P-00163,2,1365000,2730000
D-002387,O-02387,P-01954,1,873000,873000
D-002388,O-02388,P-00086,2,1128000,2256000
D-002389,O-02389,P-01545,1,2645000,2645000
D-002390,O-02390,P-01432,1,915000,915000
D-002391,O-02391,P-03213,1,2018000,2018000
D-002392,O-02392,P-04103,1,2410000,2410000
D-002393,O-02393,P-00005,2,1520000,3040000
D-002394,O-02394,P-04961,2,941000,1882000
D-002395,O-02395,P-04688,1,1769000,1769000
D-002396,O-02396,P-00967,2,2489000,4978000
D-002397,O-02397,P-04077,1,1327000,1327000
D-002398,O-02398,P-03153,2,990000,1980000
D-002399,O-02399,P-04751,2,275000,550000
D-002400,O-02400,P-01052,2,2256000,4512000
D-002401,O-02401,P-01162,2,1162000,2324000
D-002402,O-02402,P-00815,2,2629000,5258000
D-002403,O-02403,P-01764,2,2111000,4222000
D-002404,O-02404,P-02152,2,905000,1810000
D-002405,O-02405,P-01894,1,1099000,1099000
D-002406,O-02406,P-00041,2,2512000,5024000
D-002407,O-02407,P-03041,1,698000,698000
D-002408,O-02408,P-02160,1,1877000,1877000
D-002409,O-02409,P-01826,1,2282000,2282000
D-002410,O-02410,P-04446,2,1051000,2102000
D-002411,O-02411,P-04657,1,2332000,2332000
D-002412,O-02412,P-03250,1,295000,295000
D-002413,O-02413,P-00471,2,2013000,4026000
D-002414,O-02414,P-03692,1,636000,636000
D-002415,O-02415,P-03487,2,742000,1484000
D-002416,O-02416,P-01656,1,1885000,1885000
D-002417,O-02417,P-00478,2,778000,1556000
D-002418,O-02418,P-02800,1,2267000,2267000
D-002419,O-02419,P-03819,2,1712000,3424000
D-002420,O-02420,P-04879,1,2400000,2400000
D-002421,O-02421,P-00160,1,996000,996000
D-002422,O-02422,P-03570,2,267000,534000
D-002423,O-02423,P-01919,2,2447000,4894000
D-002424,O-02424,P-01910,2,1453000,2906000
D-002425,O-02425,P-02930,1,1113000,1113000
D-002426,O-02426,P-00282,1,1501000,1501000
D-002427,O-02427,P-00491,2,2743000,5486000
D-002428,O-02428,P-04280,1,1191000,1191000
D-002429,O-02429,P-02502,1,2300000,2300000
D-002430,O-02430,P-00962,2,2158000,4316000
D-002431,O-02431,P-04604,1,1021000,1021000
D-002432,O-02432,P-00443,2,995000,1990000
D-002433,O-02433,P-03165,2,1964000,3928000
D-002434,O-02434,P-02005,2,2532000,5064000
D-002435,O-02435,P-03448,1,684000,684000
D-002436,O-02436,P-04213,2,1956000,3912000
D-002437,O-02437,P-00109,2,2358000,4716000
D-002438,O-02438,P-00061,1,963000,963000
D-002439,O-02439,P-01586,1,1424000,1424000
D-002440,O-02440,P-02345,2,1944000,3888000
D-002441,O-02441,P-02383,2,2999000,5998000
D-002442,O-02442,P-03509,2,1342000,2684000
D-002443,O-02443,P-04982,1,270000,270000
D-002444,O-02444,P-00050,1,2565000,2565000
D-002445,O-02445,P-03548,2,482000,964000
D-002446,O-02446,P-03357,1,2709000,2709000
D-002447,O-02447,P-01817,2,2752000,5504000
D-002448,O-02448,P-03323,1,1361000,1361000
D-002449,O-02449,P-02312,2,344000,688000
D-002450,O-02450,P-00437,2,986000,1972000
D-002451,O-02451,P-01771,1,405000,405000
D-002452,O-02452,P-03575,1,181000,181000
D-002453,O-02453,P-00442,2,2525000,5050000
D-002454,O-02454,P-00688,2,728000,1456000
D-002455,O-02455,P-01122,2,1982000,3964000
D-002456,O-02456,P-02584,2,1118000,2236000
D-002457,O-02457,P-03385,2,1238000,2476000
D-002458,O-02458,P-02612,2,2272000,4544000
D-002459,O-02459,P-04358,2,2080000,4160000
D-002460,O-02460,P-02585,2,2433000,4866000
D-002461,O-02461,P-00824,2,1336000,2672000
D-002462,O-02462,P-03901,2,1694000,3388000
D-002463,O-02463,P-03423,1,1099000,1099000
D-002464,O-02464,P-02270,2,2346000,4692000
D-002465,O-02465,P-00300,2,622000,1244000
D-002466,O-02466,P-00883,1,1184000,1184000
D-002467,O-02467,P-04651,2,1561000,3122000
D-002468,O-02468,P-00605,1,2699000,2699000
D-002469,O-02469,P-00362,1,440000,440000
D-002470,O-02470,P-01623,1,2175000,2175000
D-002471,O-02471,P-02868,2,1195000,2390000
D-002472,O-02472,P-03619,1,2055000,2055000
D-002473,O-02473,P-02190,1,2489000,2489000
D-002474,O-02474,P-01293,2,1091000,2182000
D-002475,O-02475,P-03700,1,2875000,2875000
D-002476,O-02476,P-01291,1,2193000,2193000
D-002477,O-02477,P-03149,2,2280000,4560000
D-002478,O-02478,P-04921,1,2837000,2837000
D-002479,O-02479,P-03984,1,210000,210000
D-002480,O-02480,P-00351,1,1036000,1036000
D-002481,O-02481,P-01430,2,849000,1698000
D-002482,O-02482,P-04691,2,227000,454000
D-002483,O-02483,P-01684,1,2300000,2300000
D-002484,O-02484,P-00712,1,1578000,1578000
D-002485,O-02485,P-00238,2,1390000,2780000
D-002486,O-02486,P-01789,2,864000,1728000
D-002487,O-02487,P-02381,2,1795000,3590000
D-002488,O-02488,P-02163,1,2564000,2564000
D-002489,O-02489,P-00301,2,739000,1478000
D-002490,O-02490,P-01069,2,1589000,3178000
D-002491,O-02491,P-00304,2,1220000,2440000
D-002492,O-02492,P-03777,1,1071000,1071000
D-002493,O-02493,P-03335,1,2913000,2913000
D-002494,O-02494,P-00267,1,2804000,2804000
D-002495,O-02495,P-04077,1,2230000,2230000
D-002496,O-02496,P-04191,1,1249000,1249000
D-002497,O-02497,P-03909,1,2952000,2952000
D-002498,O-02498,P-01215,1,2293000,2293000
D-002499,O-02499,P-02940,1,2314000,2314000
D-002500,O-02500,P-04080,1,215000,215000
